row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
40,AB SEMPRE LIVRE ADAPT SV C/AB 32UN PMO,7891010254155,13.99,14.1,14.16,14.21,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959/258495.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Noturno Noite Dia Seca Com Abas 32Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010254155.webp,45428,900,900,2026-07-06T11:46:35
41,AB SEMPRE LIVRE ADAPT SV C/AB 8UN,7891010503024,3.98,4.01,4.03,4.04,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-adapt-com-abas-8-unidades-73125,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-adapt-com-abas-8-unidades-73125/259661.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Adapt Com Abas 8 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010503024.webp,50386,900,900,2026-07-06T11:46:36
42,AB SEMPRE LIVRE ADAPT SV C/AB L8P7,7891010973483,3.49,3.52,3.53,3.55,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-adapt-com-abas-8-unidades-73125,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-adapt-com-abas-8-unidades-73125/259661.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Adapt Com Abas 8 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010973483.webp,50386,900,900,2026-07-06T11:46:37
43,AB SEMPRE LIVRE NOT/DIA SC C/AB 32UN PMO,7891010697518,23.28,23.47,23.56,23.65,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959/258495.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Noturno Noite Dia Seca Com Abas 32Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010697518.webp,45428,900,900,2026-07-06T11:46:37
44,AB SEMPRE LIVRE NOT/DIA SV C/AB 16UN PMO,7891010607135,13.79,13.9,13.96,14.01,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-adapt-plus-noite-dia-seca-com-abas-16un-72611,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-adapt-plus-noite-dia-seca-com-abas-16un-72611/259147.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Adapt Plus Noite Dia Seca Com Abas 16Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010607135.webp,26272,900,900,2026-07-06T11:46:38
45,AB SEMPRE LIVRE NOT/DIA SV C/AB 32UN PMO,7891010518844,23.28,23.47,23.56,23.65,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959,https://destro.fbitsstatic.net/img/p/absorvente-sempre-livre-noturno-noite-dia-seca-com-abas-32un-71959/258495.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sempre Livre Noturno Noite Dia Seca Com Abas 32Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010518844.webp,45428,900,900,2026-07-06T11:46:38
46,AB SYM PROTETOR DIARIO C/ PERF 15UN,7896110007502,3.82,3.85,3.87,3.88,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/protetor-diario-sym-sem-perfume-ultra-respiravel-15un-87442,https://destro.fbitsstatic.net/img/p/protetor-diario-sym-sem-perfume-ultra-respiravel-15un-87442/274439.jpg?w=900&h=900&v=202501231555&qs=ignore,Protetor Diário Sym Sem Perfume Ultra Respirável 15Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110007502.webp,50812,900,900,2026-07-06T11:46:39
47,AB SYM PROTETOR DIARIO C/ PERF 40UN,7896110007526,8.77,8.84,8.88,8.91,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/protetor-diario-sym-sem-perfume-40un-leve-mais-pague-menos-87444,https://destro.fbitsstatic.net/img/p/protetor-diario-sym-sem-perfume-40un-leve-mais-pague-menos-87444/274441.jpg?w=900&h=900&v=202501231555&qs=ignore,Protetor Diário Sym Sem Perfume 40Un Leve Mais Pague Menos,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110007526.webp,57008,900,900,2026-07-06T11:46:40
48,AB SYM PROTETOR DIARIO S/ PERF 15UN,7896110007496,3.82,3.85,3.87,3.88,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/protetor-diario-sym-sem-perfume-ultra-respiravel-15un-87442,https://destro.fbitsstatic.net/img/p/protetor-diario-sym-sem-perfume-ultra-respiravel-15un-87442/274439.jpg?w=900&h=900&v=202501231555&qs=ignore,Protetor Diário Sym Sem Perfume Ultra Respirável 15Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110007496.webp,50812,900,900,2026-07-06T11:46:40
49,AB SYM PROTETOR DIARIO S/ PERF 40UN PROM,7896110007557,8.77,8.84,8.88,8.91,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/protetor-diario-sym-sem-perfume-40un-leve-mais-pague-menos-87444,https://destro.fbitsstatic.net/img/p/protetor-diario-sym-sem-perfume-40un-leve-mais-pague-menos-87444/274441.jpg?w=900&h=900&v=202501231555&qs=ignore,Protetor Diário Sym Sem Perfume 40Un Leve Mais Pague Menos,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110007557.webp,57008,900,900,2026-07-06T11:46:41
50,AB SYM SECA C/ ABAS 16UN PROMO,7896110008363,5.65,5.7,5.72,5.74,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sym-seca-com-abas-16-unidades-71631,https://destro.fbitsstatic.net/img/p/absorvente-sym-seca-com-abas-16-unidades-71631/258167-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sym Seca Com Abas 16 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110008363.webp,57098,900,900,2026-07-06T11:46:42
51,AB SYM SUAVE C/ ABAS 16UN PROMO,7896110008042,5.65,5.7,5.72,5.74,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sym-suave-com-abas-16-unidades-71630,https://destro.fbitsstatic.net/img/p/absorvente-sym-suave-com-abas-16-unidades-71630/258166-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sym Suave Com Abas 16 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110008042.webp,58944,900,900,2026-07-06T11:46:44
52,AB SYM SUAVE C/ ABAS 8UN,7896110002248,2.95,2.97,2.99,3.0,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-externo-sym-suave-com-abas-8-unidades-80342,https://destro.fbitsstatic.net/img/p/absorvente-externo-sym-suave-com-abas-8-unidades-80342/266897-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Externo Sym Suave Com Abas 8 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110002248.webp,75954,900,900,2026-07-06T11:46:43
53,AB SYM SUAVE S/ ABAS 8UN,7896110002255,2.95,2.97,2.99,3.0,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-externo-sym-suave-com-abas-8-unidades-80342,https://destro.fbitsstatic.net/img/p/absorvente-externo-sym-suave-com-abas-8-unidades-80342/266897-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Externo Sym Suave Com Abas 8 Unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110002255.webp,75954,900,900,2026-07-06T11:46:43
54,AB SYM ULTRA SECA C/ ABAS 8UN,7896110003863,2.95,2.97,2.99,3.0,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/absorvente-sym-seca-com-abas-16-unidades-71631,https://destro.fbitsstatic.net/img/p/absorvente-sym-seca-com-abas-16-unidades-71631/258167-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Absorvente Sym Seca Com Abas 16 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896110003863.webp,57098,900,900,2026-07-06T11:46:47
55,ABACAXI JOAO E MARIA PEDACOS 400g,7898043360181,14.02,14.13,14.19,14.24,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/abacaxi-joao-e-maria-em-pedacos-400g-70910,https://destro.fbitsstatic.net/img/p/abacaxi-joao-e-maria-em-pedacos-400g-70910/257446.jpg?w=900&h=900&v=202501231555&qs=ignore,Abacaxi João e Maria em Pedaços 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043360181.webp,50000,900,900,2026-07-06T11:46:45
56,ABACAXI JOAO E MARIA RODELAS 400g,7898043360150,14.24,14.35,14.41,14.47,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/abacaxi-joao-e-maria-em-rodelas-400g-70908,https://destro.fbitsstatic.net/img/p/abacaxi-joao-e-maria-em-rodelas-400g-70908/257444.jpg?w=900&h=900&v=202501231555&qs=ignore,Abacaxi João e Maria em Rodelas 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043360150.webp,47944,900,900,2026-07-06T11:46:45
57,ACENDEDOR FOSF PARANA BASTAO ECO 5UN,7896080900889,3.79,3.82,3.84,3.85,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/acendedor-parana-em-bastao-para-churrasco-5-unidades-72453,https://destro.fbitsstatic.net/img/p/acendedor-parana-em-bastao-para-churrasco-5-unidades-72453/258989.jpg?w=900&h=900&v=202501231555&qs=ignore,Acendedor Paraná em Bastão para Churrasco 5 unidades,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896080900889.webp,47936,900,900,2026-07-06T11:46:49
58,ACHOC 3 CORACOES CAP CHOCOLATTO 10X11g,7896005805138,14.98,15.1,15.16,15.22,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-em-capsula-3-coracoes-chocolatto-10x11g-82197,https://destro.fbitsstatic.net/img/p/achocolatado-em-capsula-3-coracoes-chocolatto-10x11g-82197/268752.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Em Cápsula 3 Corações Chocolatto 10X11g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005805138.webp,29946,900,900,2026-07-06T11:46:49
59,ACHOC 3 CORACOES CHOCOLATTO SC 300g,7896005804391,6.88,6.94,6.96,6.99,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/cafe-com-leite-3-coracoes-original-lata-300g-90008,https://destro.fbitsstatic.net/img/p/cafe-com-leite-3-coracoes-original-lata-300g-90008/277006-1.jpg?w=900&h=900&v=202503311739&qs=ignore,Café com Leite 3 Corações Original Lata 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896005804391.webp,48988,900,900,2026-07-06T11:46:49
60,ACHOC 3 CORACOES CHOCOLATTO SC 700g,7896224836098,12.69,12.79,12.84,12.89,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-em-po-3-coracoes-chocolatto-sachet-700g-72602,https://destro.fbitsstatic.net/img/p/achocolatado-em-po-3-coracoes-chocolatto-sachet-700g-72602/259138-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado em Pó 3 Corações Chocolatto Sachet 700g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896224836098.webp,56014,900,900,2026-07-06T11:46:51
61,ACHOC APTI 300g,7896327512929,4.29,4.32,4.34,4.36,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-apti-300g-90901,https://destro.fbitsstatic.net/img/p/achocolatado-apti-300g-90901/277899.jpg?w=900&h=900&v=202509171105&qs=ignore,Achocolatado Apti 300g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896327512929.webp,46004,900,900,2026-07-06T11:46:52
62,ACHOC CH JOAO E MARIA SACHET 370g,7898043364899,4.49,4.53,4.54,4.56,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-chacara-joao-e-maria-em-po-370g-80926,https://destro.fbitsstatic.net/img/p/achocolatado-chacara-joao-e-maria-em-po-370g-80926/267481.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Chácara João e Maria em Pó 370g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898043364899.webp,38380,900,900,2026-07-06T11:46:52
63,ACHOC ITALAC SACHET 400g,7898080640673,4.88,4.92,4.94,4.96,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-em-po-italac-sachet-400g-70537,https://destro.fbitsstatic.net/img/p/achocolatado-em-po-italac-sachet-400g-70537/257073-1.jpg?w=900&h=900&v=202504221430&qs=ignore,Achocolatado em Pó Italac Sachet 400g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898080640673.webp,46794,900,900,2026-07-06T11:46:53
64,ACHOC LIQ PRONTO ITALAC TP C/TAMPA 1l,7898080640925,5.81,5.86,5.88,5.9,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/bebida-lactea-italac-chocolate-1l-71155,https://destro.fbitsstatic.net/img/p/bebida-lactea-italac-chocolate-1l-71155/257691-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Bebida Láctea Italac Chocolate 1L,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898080640925.webp,28148,900,900,2026-07-06T11:46:55
65,ACHOC LIQ PRONTO MOCOQUINHA TP 200ml,7891030003016,0.98,0.99,0.99,1.0,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-liquido-pirakids-pronto-tp-200ml-70443,https://destro.fbitsstatic.net/img/p/achocolatado-liquido-pirakids-pronto-tp-200ml-70443/256979-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Líquido Pirakids Pronto TP 200ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891030003016.webp,50802,900,900,2026-07-06T11:46:54
66,ACHOC LIQ PRONTO PIRAKIDS TP 200ml,7898215151807,0.97,0.98,0.98,0.99,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-liquido-pirakids-pronto-tp-200ml-70443,https://destro.fbitsstatic.net/img/p/achocolatado-liquido-pirakids-pronto-tp-200ml-70443/256979-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Líquido Pirakids Pronto TP 200ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898215151807.webp,50802,900,900,2026-07-06T11:46:55
67,ACHOC LIQ PRONTO TODDYNHO LEV TP 200ml,7894321242521,2.49,2.51,2.52,2.53,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-liquido-pirakids-pronto-tp-200ml-70443,https://destro.fbitsstatic.net/img/p/achocolatado-liquido-pirakids-pronto-tp-200ml-70443/256979-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Líquido Pirakids Pronto TP 200ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894321242521.webp,50802,900,900,2026-07-06T11:46:56
68,ACHOC LIQ PRONTO TODDYNHO TP 200ml,7894321722016,2.49,2.51,2.52,2.53,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/achocolatado-liquido-pirakids-pronto-tp-200ml-70443,https://destro.fbitsstatic.net/img/p/achocolatado-liquido-pirakids-pronto-tp-200ml-70443/256979-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatado Líquido Pirakids Pronto TP 200ml,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7894321722016.webp,50802,900,900,2026-07-06T11:46:57
69,ACHOC NESCAFE D GUSTO CAP 170g KIT KAT,7891000403587,22.79,22.97,23.06,23.15,OK_DESTRO,APROVADO_EDSON,Imagem encontrada na Destro com boa correspondencia de nome. Aprovado manualmente por Edson em 2026-07-06T13:10:18.,destromacro.com.br,https://www.destromacro.com.br/produto/capsula-nescafe-dolce-gusto-achocolatado-kit-kat-170g-89030,https://destro.fbitsstatic.net/img/p/capsula-nescafe-dolce-gusto-achocolatado-kit-kat-170g-89030/276028.jpg?w=900&h=900&v=202501231555&qs=ignore,Cápsula Nescafé Dolce Gusto Achocolatado Kit Kat 170g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000403587.webp,38372,900,900,2026-07-06T11:46:57
70,"ACHOC NESCAFE KOPENHAG CAP 162,5g L GATO",7891000423523,18.82,18.97,19.05,19.12,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/capsula-nescafe-dolce-gusto-kopenhagen-lingua-de-gato-10un-90322,https://destro.fbitsstatic.net/img/p/capsula-nescafe-dolce-gusto-kopenhagen-lingua-de-gato-10un-90322/277320.jpg?w=900&h=900&v=202505201512&qs=ignore,Cápsula Nescafé Dolce Gusto Kopenhagen Língua de Gato 10Un,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000423523.webp,37980,900,900,2026-07-06T11:46:58
71,ACHOC NESCAU 200g,7891000379585,5.72,5.77,5.79,5.81,REVISAR_MATCH_DESTRO,APROVADO_EDSON,"Imagem veio da Destro, mas a correspondencia precisa de revisao. Aprovado manualmente por Edson em 2026-07-06T13:10:18.",destromacro.com.br,https://www.destromacro.com.br/produto/achocolatador-nescau-em-po-lata-200g-85637,https://destro.fbitsstatic.net/img/p/achocolatador-nescau-em-po-lata-200g-85637/272201-1.jpg?w=900&h=900&v=202501231555&qs=ignore,Achocolatador Nescau Em Pó Lata 200g,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891000379585.webp,40836,900,900,2026-07-06T11:46:58
